Absolute Time,x_in,y_in
3573107390.413224,7.748881,-26.433289
3573107390.423226,7.749048,-26.432749
3573107390.433225,7.749213,-26.432209
3573107390.443224,7.749379,-26.431669
3573107390.453220,7.749544,-26.431129
3573107390.463225,7.749709,-26.430588
3573107390.473227,7.749874,-26.430047
3573107390.483228,7.750038,-26.429506
3573107390.493228,7.750202,-26.428965
3573107390.503227,7.750366,-26.428424
3573107390.513227,7.750529,-26.427882
3573107390.523227,7.750692,-26.427340
3573107390.533228,7.750855,-26.426798
3573107390.543230,7.751018,-26.426256
3573107390.553224,7.751180,-26.425713
3573107390.563229,7.751342,-26.425170
3573107390.573229,7.751504,-26.424627
3573107390.583230,7.751665,-26.424084
3573107390.593229,7.751826,-26.423541
3573107390.603230,7.751987,-26.422997
3573107390.613231,7.752148,-26.422453
3573107390.623231,7.752308,-26.421909
3573107390.633231,7.752468,-26.421365
3573107390.643229,7.752628,-26.420820
3573107390.653226,7.752787,-26.420275
3573107390.663232,7.752946,-26.419730
3573107390.673233,7.753105,-26.419185
3573107390.683230,7.753263,-26.418639
3573107390.693233,7.753422,-26.418094
3573107390.703232,7.753579,-26.417548
3573107390.713235,7.753737,-26.417002
3573107390.723235,7.753894,-26.416455
3573107390.733234,7.754051,-26.415909
3573107390.743234,7.754208,-26.415362
3573107390.753229,7.754365,-26.414815
3573107390.763236,7.754521,-26.414268
3573107390.773235,7.754677,-26.413720
3573107390.783236,7.754832,-26.413173
3573107390.793235,7.754987,-26.412625
3573107390.803235,7.755142,-26.412077
3573107390.813236,7.755297,-26.411528
3573107390.823236,7.755452,-26.410980
3573107390.833236,7.755606,-26.410431
3573107390.843238,7.755759,-26.409882
3573107390.853232,7.755913,-26.409333
3573107390.863238,7.756066,-26.408783
3573107390.873238,7.756219,-26.408234
3573107390.883238,7.756372,-26.407684
3573107390.893238,7.756524,-26.407134
3573107390.903239,7.756676,-26.406583
3573107390.913239,7.756828,-26.406033
3573107390.923239,7.756979,-26.405482
3573107390.933238,7.757130,-26.404931
3573107390.943238,7.757281,-26.404380
3573107390.953235,7.757432,-26.403828
3573107390.963241,7.757582,-26.403277
3573107390.973241,7.757732,-26.402725
3573107390.983241,7.757882,-26.402173
3573107390.993241,7.758031,-26.401621
3573107391.003242,7.758180,-26.401068
3573107391.013242,7.758329,-26.400515
3573107391.023242,7.758478,-26.399962
3573107391.033242,7.758626,-26.399409
3573107391.043241,7.758774,-26.398856
3573107391.053238,7.758921,-26.398302
3573107391.063243,7.759069,-26.397748
3573107391.073244,7.759216,-26.397194
3573107391.083245,7.759362,-26.396640
3573107391.093244,7.759509,-26.396085
3573107391.103245,7.759655,-26.395531
3573107391.113244,7.759801,-26.394976
3573107391.123245,7.759946,-26.394421
3573107391.133245,7.760092,-26.393865
3573107391.143247,7.760237,-26.393310
3573107391.153240,7.760381,-26.392754
3573107391.163246,7.760526,-26.392198
3573107391.173246,7.760670,-26.391642
3573107391.183247,7.760814,-26.391085
3573107391.193247,7.760957,-26.390529
3573107391.203247,7.761100,-26.389972
3573107391.213248,7.761243,-26.389414
3573107391.223248,7.761386,-26.388857
3573107391.233249,7.761528,-26.388300
3573107391.243248,7.761670,-26.387742
3573107391.253243,7.761812,-26.387184
3573107391.263250,7.761953,-26.386626
3573107391.273249,7.762094,-26.386067
3573107391.283250,7.762235,-26.385509
3573107391.293249,7.762376,-26.384950
3573107391.303250,7.762516,-26.384391
3573107391.313250,7.762656,-26.383831
3573107391.323252,7.762795,-26.383272
3573107391.333251,7.762935,-26.382712
3573107391.343250,7.763074,-26.382152
3573107391.353247,7.763212,-26.381592
3573107391.363252,7.763351,-26.381032
3573107391.373252,7.763489,-26.380471
3573107391.383254,7.763627,-26.379910
3573107391.393251,7.763764,-26.379349
3573107391.403252,7.763902,-26.378788
3573107391.413253,7.764039,-26.378227
3573107391.423253,7.764175,-26.377665
3573107391.433253,7.764312,-26.377103
3573107391.443255,7.764448,-26.376541
3573107391.453249,7.764584,-26.375979
3573107391.463255,7.764719,-26.375416
3573107391.473255,7.764854,-26.374853
3573107391.483255,7.764989,-26.374290
3573107391.493255,7.765124,-26.373727
3573107391.503256,7.765258,-26.373164
3573107391.513256,7.765392,-26.372600
3573107391.523257,7.765526,-26.372036
3573107391.533257,7.765659,-26.371472
3573107391.543255,7.765792,-26.370908
3573107391.553252,7.765925,-26.370344
3573107391.563258,7.766057,-26.369779
3573107391.573257,7.766190,-26.369214
3573107391.583258,7.766321,-26.368649
3573107391.593258,7.766453,-26.368084
3573107391.603259,7.766584,-26.367518
3573107391.613258,7.766715,-26.366952
3573107391.623260,7.766846,-26.366386
3573107391.633259,7.766977,-26.365820
3573107391.643259,7.767107,-26.365254
3573107391.653255,7.767236,-26.364687
3573107391.663260,7.767366,-26.364120
3573107391.673261,7.767495,-26.363553
3573107391.683260,7.767624,-26.362986
3573107391.693261,7.767753,-26.362419
3573107391.703260,7.767881,-26.361851
3573107391.713263,7.768009,-26.361283
3573107391.723262,7.768137,-26.360715
3573107391.733262,7.768264,-26.360147
3573107391.743263,7.768391,-26.359578
3573107391.753258,7.768518,-26.359009
3573107391.763263,7.768645,-26.358440
3573107391.773263,7.768771,-26.357871
3573107391.783264,7.768897,-26.357302
3573107391.793263,7.769022,-26.356732
3573107391.803265,7.769148,-26.356162
3573107391.813264,7.769273,-26.355592
3573107391.823265,7.769398,-26.355022
3573107391.833264,7.769522,-26.354452
3573107391.843264,7.769646,-26.353881
3573107391.853261,7.769770,-26.353310
3573107391.863266,7.769894,-26.352739
3573107391.873266,7.770017,-26.352168
3573107391.883266,7.770140,-26.351596
3573107391.893266,7.770262,-26.351025
3573107391.903266,7.770385,-26.350453
3573107391.913267,7.770507,-26.349881
3573107391.923268,7.770628,-26.349308
3573107391.933268,7.770750,-26.348736
3573107391.943267,7.770871,-26.348163
3573107391.953264,7.770992,-26.347590
3573107391.963269,7.771112,-26.347017
3573107391.973269,7.771233,-26.346444
3573107391.983270,7.771353,-26.345870
3573107391.993270,7.771472,-26.345296
3573107392.003270,7.771592,-26.344722
3573107392.013270,7.771711,-26.344148
3573107392.023271,7.771829,-26.343573
3573107392.033271,7.771948,-26.342999
3573107392.043272,7.772066,-26.342424
3573107392.053266,7.772184,-26.341849
3573107392.063271,7.772301,-26.341274
3573107392.073271,7.772419,-26.340698
3573107392.083272,7.772535,-26.340122
3573107392.093272,7.772652,-26.339546
3573107392.103274,7.772768,-26.338970
3573107392.113273,7.772885,-26.338394
3573107392.123273,7.773000,-26.337817
3573107392.133273,7.773116,-26.337241
3573107392.143273,7.773231,-26.336664
3573107392.153269,7.773346,-26.336087
3573107392.163276,7.773460,-26.335509
3573107392.173275,7.773574,-26.334932
3573107392.183274,7.773688,-26.334354
3573107392.193275,7.773802,-26.333776
3573107392.203275,7.773915,-26.333198
3573107392.213277,7.774028,-26.332619
3573107392.223277,7.774141,-26.332041
3573107392.233277,7.774253,-26.331462
3573107392.243276,7.774366,-26.330883
3573107392.253272,7.774477,-26.330303
3573107392.263278,7.774589,-26.329724
3573107392.273278,7.774700,-26.329144
3573107392.283279,7.774811,-26.328565
3573107392.293278,7.774922,-26.327984
3573107392.303278,7.775032,-26.327404
3573107392.313278,7.775142,-26.326824
3573107392.323279,7.775252,-26.326243
3573107392.333279,7.775361,-26.325662
3573107392.343281,7.775470,-26.325081
3573107392.353275,7.775579,-26.324500
3573107392.363279,7.775688,-26.323918
3573107392.373279,7.775796,-26.323336
3573107392.383280,7.775904,-26.322755
3573107392.393280,7.776011,-26.322172
3573107392.403282,7.776119,-26.321590
3573107392.413280,7.776226,-26.321007
3573107392.423281,7.776332,-26.320425
3573107392.433281,7.776439,-26.319842
3573107392.443281,7.776545,-26.319259
3573107392.453277,7.776651,-26.318675
3573107392.463284,7.776756,-26.318092
3573107392.473283,7.776861,-26.317508
3573107392.483284,7.776966,-26.316924
3573107392.493283,7.777071,-26.316340
3573107392.503283,7.777175,-26.315755
3573107392.513284,7.777279,-26.315171
3573107392.523285,7.777383,-26.314586
3573107392.533285,7.777486,-26.314001
3573107392.543284,7.777589,-26.313416
3573107392.553280,7.777692,-26.312830
3573107392.563285,7.777794,-26.312245
3573107392.573286,7.777897,-26.311659
3573107392.583287,7.777999,-26.311073
3573107392.593287,7.778100,-26.310487
3573107392.603287,7.778201,-26.309900
3573107392.613287,7.778302,-26.309314
3573107392.623288,7.778403,-26.308727
3573107392.633286,7.778503,-26.308140
3573107392.643289,7.778603,-26.307552
3573107392.653284,7.778703,-26.306965
3573107392.663288,7.778803,-26.306377
3573107392.673288,7.778902,-26.305789
3573107392.683287,7.779001,-26.305201
3573107392.693289,7.779099,-26.304613
3573107392.703290,7.779197,-26.304025
3573107392.713291,7.779295,-26.303436
3573107392.723290,7.779393,-26.302847
3573107392.733290,7.779490,-26.302258
3573107392.743289,7.779587,-26.301669
3573107392.753286,7.779684,-26.301079
3573107392.763292,7.779780,-26.300490
3573107392.773292,7.779877,-26.299900
3573107392.783291,7.779972,-26.299310
3573107392.793292,7.780068,-26.298719
3573107392.803291,7.780163,-26.298129
3573107392.813293,7.780258,-26.297538
3573107392.823294,7.780353,-26.296947
3573107392.833293,7.780447,-26.296356
3573107392.843292,7.780541,-26.295765
3573107392.853289,7.780635,-26.295174
3573107392.863293,7.780728,-26.294582
3573107392.873294,7.780821,-26.293990
3573107392.883296,7.780914,-26.293398
3573107392.893295,7.781006,-26.292806
3573107392.903295,7.781098,-26.292213
3573107392.913295,7.781190,-26.291620
3573107392.923296,7.781282,-26.291028
3573107392.933295,7.781373,-26.290434
3573107392.943297,7.781464,-26.289841
3573107392.953292,7.781555,-26.289248
3573107392.963297,7.781645,-26.288654
3573107392.973298,7.781735,-26.288060
3573107392.983297,7.781825,-26.287466
3573107392.993298,7.781914,-26.286872
3573107393.003299,7.782003,-26.286277
3573107393.013298,7.782092,-26.285683
3573107393.023298,7.782181,-26.285088
3573107393.033298,7.782269,-26.284493
3573107393.043298,7.782357,-26.283897
3573107393.053295,7.782445,-26.283302
3573107393.063300,7.782532,-26.282706
3573107393.073301,7.782619,-26.282110
3573107393.083301,7.782706,-26.281514
3573107393.093300,7.782792,-26.280918
3573107393.103301,7.782878,-26.280322
3573107393.113301,7.782964,-26.279725
3573107393.123302,7.783049,-26.279128
3573107393.133302,7.783135,-26.278531
3573107393.143304,7.783220,-26.277934
3573107393.153298,7.783304,-26.277336
3573107393.163302,7.783388,-26.276739
3573107393.173303,7.783472,-26.276141
3573107393.183304,7.783556,-26.275543
3573107393.193304,7.783639,-26.274945
3573107393.203304,7.783722,-26.274346
3573107393.213305,7.783805,-26.273748
3573107393.223305,7.783888,-26.273149
3573107393.233304,7.783970,-26.272550
3573107393.243307,7.784052,-26.271951
3573107393.253299,7.784133,-26.271351
3573107393.263305,7.784214,-26.270751
3573107393.273306,7.784295,-26.270152
3573107393.283306,7.784376,-26.269552
3573107393.293306,7.784456,-26.268952
3573107393.303308,7.784536,-26.268351
3573107393.313307,7.784616,-26.267751
3573107393.323307,7.784695,-26.267150
3573107393.333307,7.784774,-26.266549
3573107393.343307,7.784853,-26.265948
3573107393.353303,7.784932,-26.265346
3573107393.363308,7.785010,-26.264745
3573107393.373308,7.785088,-26.264143
3573107393.383309,7.785165,-26.263541
3573107393.393309,7.785243,-26.262939
3573107393.403309,7.785320,-26.262337
3573107393.413309,7.785396,-26.261734
3573107393.423311,7.785473,-26.261131
3573107393.433311,7.785549,-26.260528
3573107393.443309,7.785624,-26.259925
3573107393.453306,7.785700,-26.259322
3573107393.463311,7.785775,-26.258719
3573107393.473311,7.785850,-26.258115
3573107393.483312,7.785924,-26.257511
3573107393.493312,7.785999,-26.256907
3573107393.503313,7.786073,-26.256303
3573107393.513312,7.786146,-26.255698
3573107393.523312,7.786219,-26.255094
3573107393.533313,7.786292,-26.254489
3573107393.543314,7.786365,-26.253884
3573107393.553308,7.786438,-26.253279
3573107393.563314,7.786510,-26.252673
3573107393.573314,7.786581,-26.252068
3573107393.583315,7.786653,-26.251462
3573107393.593314,7.786724,-26.250856
3573107393.603316,7.786795,-26.250250
3573107393.613315,7.786865,-26.249643
3573107393.623315,7.786936,-26.249037
3573107393.633315,7.787006,-26.248430
3573107393.643315,7.787075,-26.247823
3573107393.653312,7.787145,-26.247216
3573107393.663317,7.787214,-26.246608
3573107393.673317,7.787282,-26.246001
3573107393.683316,7.787351,-26.245393
3573107393.693317,7.787419,-26.244785
3573107393.703318,7.787487,-26.244177
3573107393.713319,7.787554,-26.243569
3573107393.723319,7.787622,-26.242961
3573107393.733317,7.787688,-26.242352
3573107393.743319,7.787755,-26.241743
3573107393.753314,7.787821,-26.241134
3573107393.763319,7.787887,-26.240525
3573107393.773320,7.787953,-26.239915
3573107393.783321,7.788018,-26.239306
3573107393.793321,7.788083,-26.238696
3573107393.803320,7.788148,-26.238086
3573107393.813322,7.788213,-26.237476
3573107393.823320,7.788277,-26.236866
3573107393.833322,7.788341,-26.236255
3573107393.843323,7.788404,-26.235644
3573107393.853317,7.788467,-26.235033
3573107393.863322,7.788530,-26.234422
3573107393.873322,7.788593,-26.233811
3573107393.883322,7.788655,-26.233200
3573107393.893322,7.788717,-26.232588
3573107393.903324,7.788779,-26.231976
3573107393.913324,7.788840,-26.231364
3573107393.923324,7.788901,-26.230752
3573107393.933324,7.788962,-26.230139
3573107393.943323,7.789023,-26.229527
3573107393.953320,7.789083,-26.228914
3573107393.963326,7.789143,-26.228301
3573107393.973326,7.789202,-26.227688
3573107393.983325,7.789261,-26.227074
3573107393.993326,7.789320,-26.226461
3573107394.003326,7.789379,-26.225847
3573107394.013326,7.789437,-26.225233
3573107394.023327,7.789495,-26.224619
3573107394.033327,7.789553,-26.224005
3573107394.043325,7.789611,-26.223391
3573107394.053322,7.789668,-26.222776
3573107394.063328,7.789724,-26.222161
3573107394.073328,7.789781,-26.221546
3573107394.083330,7.789837,-26.220931
3573107394.093329,7.789893,-26.220315
3573107394.103329,7.789949,-26.219700
3573107394.113328,7.790004,-26.219084
3573107394.123330,7.790059,-26.218468
3573107394.133330,7.790113,-26.217852
3573107394.143332,7.790168,-26.217236
3573107394.153326,7.790222,-26.216619
3573107394.163331,7.790276,-26.216003
3573107394.173331,7.790329,-26.215386
3573107394.183331,7.790382,-26.214769
3573107394.193333,7.790435,-26.214152
3573107394.203333,7.790488,-26.213534
3573107394.213334,7.790540,-26.212917
3573107394.223332,7.790592,-26.212299
3573107394.233333,7.790643,-26.211681
3573107394.243332,7.790695,-26.211063
3573107394.253328,7.790745,-26.210444
3573107394.263334,7.790796,-26.209826
3573107394.273334,7.790847,-26.209207
3573107394.283334,7.790897,-26.208588
3573107394.293334,7.790946,-26.207969
3573107394.303334,7.790996,-26.207350
3573107394.313334,7.791045,-26.206731
3573107394.323336,7.791094,-26.206111
3573107394.333336,7.791142,-26.205491
3573107394.343334,7.791191,-26.204871
3573107394.353331,7.791238,-26.204251
3573107394.363336,7.791286,-26.203631
3573107394.373336,7.791333,-26.203010
3573107394.383337,7.791380,-26.202390
3573107394.393337,7.791427,-26.201769
3573107394.403340,7.791473,-26.201148
3573107394.413337,7.791520,-26.200527
3573107394.423338,7.791565,-26.199905
3573107394.433338,7.791611,-26.199284
3573107394.443339,7.791656,-26.198662
3573107394.453335,7.791701,-26.198040
3573107394.463339,7.791745,-26.197418
3573107394.473340,7.791790,-26.196796
3573107394.483340,7.791834,-26.196173
3573107394.493340,7.791877,-26.195550
3573107394.503341,7.791920,-26.194928
3573107394.513340,7.791963,-26.194305
3573107394.523341,7.792006,-26.193681
3573107394.533341,7.792049,-26.193058
3573107394.543340,7.792091,-26.192435
3573107394.553337,7.792132,-26.191811
3573107394.563343,7.792174,-26.191187
3573107394.573342,7.792215,-26.190563
3573107394.583344,7.792256,-26.189939
3573107394.593343,7.792297,-26.189314
3573107394.603343,7.792337,-26.188690
3573107394.613343,7.792377,-26.188065
3573107394.623344,7.792416,-26.187440
3573107394.633344,7.792456,-26.186815
3573107394.643343,7.792495,-26.186189
3573107394.653339,7.792533,-26.185564
3573107394.663345,7.792572,-26.184938
3573107394.673345,7.792610,-26.184312
3573107394.683344,7.792648,-26.183686
3573107394.693346,7.792685,-26.183060
3573107394.703345,7.792722,-26.182434
3573107394.713348,7.792759,-26.181807
3573107394.723347,7.792796,-26.181180
3573107394.733346,7.792832,-26.180553
3573107394.743348,7.792868,-26.179926
3573107394.753342,7.792904,-26.179299
3573107394.763347,7.792939,-26.178672
3573107394.773347,7.792974,-26.178044
3573107394.783349,7.793009,-26.177416
3573107394.793348,7.793043,-26.176788
3573107394.803349,7.793077,-26.176160
3573107394.813349,7.793111,-26.175532
3573107394.823349,7.793145,-26.174903
3573107394.833350,7.793178,-26.174275
3573107394.843348,7.793211,-26.173646
3573107394.853345,7.793243,-26.173017
3573107394.863352,7.793276,-26.172388
3573107394.873351,7.793308,-26.171758
3573107394.883351,7.793339,-26.171129
3573107394.893351,7.793371,-26.170499
