Absolute Time,psi_out,u_hat,u_true
3570169258.783952,0.000000,NaN,0.000874
3570169258.793954,0.000000,NaN,0.000873
3570169258.803955,0.000000,NaN,0.000873
3570169258.813954,0.000000,NaN,0.000873
3570169258.823953,0.000000,NaN,0.000872
3570169258.833953,0.000000,NaN,0.000872
3570169258.843955,0.000000,NaN,0.000872
3570169258.853956,0.000000,NaN,0.000871
3570169258.863955,0.000000,NaN,0.000871
3570169258.873955,0.000000,NaN,0.000871
3570169258.883956,0.000000,NaN,0.000870
3570169258.893955,0.000000,NaN,0.000870
3570169258.903956,0.000000,NaN,0.000870
3570169258.913958,0.000000,NaN,0.000869
3570169258.923956,0.000000,NaN,0.000869
3570169258.933958,0.000000,NaN,0.000868
3570169258.943959,0.000000,NaN,0.000868
3570169258.953958,0.000000,NaN,0.000868
3570169258.963958,0.000000,NaN,0.000867
3570169258.973960,0.000000,NaN,0.000867
3570169258.983960,0.000000,NaN,0.000867
3570169258.993959,0.000000,NaN,0.000866
3570169259.003960,0.000000,NaN,0.000866
3570169259.013960,0.000000,NaN,0.000866
3570169259.023960,0.000000,NaN,0.000865
3570169259.033961,0.000000,NaN,0.000865
3570169259.043961,0.000000,NaN,0.000865
3570169259.053961,0.000000,NaN,0.000864
3570169259.063961,0.000000,NaN,0.000864
3570169259.073961,0.000000,NaN,0.000864
3570169259.083962,0.000000,NaN,0.000863
3570169259.093963,0.000000,NaN,0.000863
3570169259.103962,0.000000,NaN,0.000863
3570169259.113964,0.000000,NaN,0.000862
3570169259.123961,0.000000,NaN,0.000862
3570169259.133963,0.000000,NaN,0.000862
3570169259.143963,0.000000,NaN,0.000861
3570169259.153965,0.000000,NaN,0.000861
3570169259.163964,0.000000,NaN,0.000861
3570169259.173964,0.000000,NaN,0.000860
3570169259.183965,0.000000,NaN,0.000860
3570169259.193964,0.000000,NaN,0.000860
3570169259.203965,0.000000,NaN,0.000859
3570169259.213966,0.000000,NaN,0.000859
3570169259.223964,0.000000,NaN,0.000859
3570169259.233965,0.000000,NaN,0.000858
3570169259.243966,0.000000,NaN,0.000858
3570169259.253966,0.000000,NaN,0.000858
3570169259.263966,0.000000,NaN,0.000857
3570169259.273968,0.000000,NaN,0.000857
3570169259.283968,0.000000,NaN,0.000857
3570169259.293968,0.000000,NaN,0.000856
3570169259.303968,0.000000,NaN,0.000856
3570169259.313969,0.000000,NaN,0.000856
3570169259.323968,0.000000,NaN,0.000855
3570169259.333970,0.000000,NaN,0.000855
3570169259.343969,0.000000,NaN,0.000855
3570169259.353969,0.000000,NaN,0.000854
3570169259.363969,0.000000,NaN,0.000854
3570169259.373971,0.000000,NaN,0.000854
3570169259.383969,0.000000,NaN,0.000853
3570169259.393972,0.000000,NaN,0.000853
3570169259.403971,0.000000,NaN,0.000853
3570169259.413971,0.000000,NaN,0.000852
3570169259.423971,0.000000,NaN,0.000852
3570169259.433972,0.000000,NaN,0.000852
3570169259.443972,0.000000,NaN,0.000851
3570169259.453973,0.000000,NaN,0.000851
3570169259.463973,0.000000,NaN,0.000851
3570169259.473973,0.000000,NaN,0.000850
3570169259.483974,0.000000,NaN,0.000850
3570169259.493975,0.000000,NaN,0.000850
3570169259.503975,0.000000,NaN,0.000849
3570169259.513976,0.000000,NaN,0.000849
3570169259.523973,0.000000,NaN,0.000849
3570169259.533974,0.000000,NaN,0.000848
3570169259.543975,0.000000,NaN,0.000848
3570169259.553976,0.000000,NaN,0.000848
3570169259.563975,0.000000,NaN,0.000847
3570169259.573977,0.000000,NaN,0.000847
3570169259.583976,0.000000,NaN,0.000847
3570169259.593976,0.000000,NaN,0.000846
3570169259.603977,0.000000,NaN,0.000846
3570169259.613977,0.000000,NaN,0.000846
3570169259.623977,0.000000,NaN,0.000845
3570169259.633978,0.000000,NaN,0.000845
3570169259.643978,0.000000,NaN,0.000845
3570169259.653978,0.000000,NaN,0.000844
3570169259.663979,0.000000,NaN,0.000844
3570169259.673980,0.000000,NaN,0.000844
3570169259.683979,0.000000,NaN,0.000843
3570169259.693980,0.000000,NaN,0.000843
3570169259.703979,0.000000,NaN,0.000843
3570169259.713980,0.000000,NaN,0.000842
3570169259.723979,0.000000,NaN,0.000842
3570169259.733981,0.000000,NaN,0.000842
3570169259.743981,0.000000,NaN,0.000841
3570169259.753983,0.000000,NaN,0.000841
