Absolute Time,u_hat,u_true,y_hat,y_m,y-error
3571895537.991235,0.002755,-0.000345,-19.699613,-20.275812,-0.576199
3571895538.001236,0.002512,-0.000345,-19.705414,-20.275812,-0.570398
3571895538.011236,0.002271,-0.000345,-19.711159,-20.275812,-0.564652
3571895538.021237,0.002032,-0.000345,-19.716850,-20.275812,-0.558962
3571895538.031236,0.001796,-0.000345,-19.722486,-19.458470,0.264017
3571895538.041237,0.001563,-0.000345,-19.728069,-19.458470,0.269599
3571895538.051239,0.001525,-0.000344,-19.725470,-19.458470,0.267000
3571895538.061238,0.001486,-0.000344,-19.722819,-19.458470,0.264350
3571895538.071239,0.001447,-0.000344,-19.720193,-19.458470,0.261724
3571895538.081238,0.001409,-0.000344,-19.717593,-19.458470,0.259124
3571895538.091238,0.001371,-0.000344,-19.715018,-19.458470,0.256548
3571895538.101239,0.001333,-0.000344,-19.712467,-19.458470,0.253998
3571895538.111239,0.001296,-0.000344,-19.709941,-19.458470,0.251472
3571895538.121240,0.001259,-0.000344,-19.707440,-19.458470,0.248970
3571895538.131239,0.001222,-0.000343,-19.704962,-19.673720,0.031242
3571895538.141241,0.001186,-0.000343,-19.702508,-19.673720,0.028788
3571895538.151240,0.001064,-0.000343,-19.702211,-19.673720,0.028491
3571895538.161241,0.000941,-0.000343,-19.701938,-19.673720,0.028218
3571895538.171241,0.000819,-0.000343,-19.701668,-19.673720,0.027948
3571895538.181241,0.000699,-0.000343,-19.701400,-19.673720,0.027681
3571895538.191241,0.000579,-0.000343,-19.701136,-19.673720,0.027416
3571895538.201242,0.000461,-0.000342,-19.700874,-19.673720,0.027155
3571895538.211242,0.000345,-0.000342,-19.700615,-19.673720,0.026896
3571895538.221241,0.000229,-0.000342,-19.700359,-19.673720,0.026639
3571895538.231243,0.000115,-0.000342,-19.700106,-19.836338,-0.136232
3571895538.241243,0.000002,-0.000342,-19.699855,-19.836338,-0.136483
3571895538.251244,0.000084,-0.000342,-19.701248,-19.836338,-0.135090
3571895538.261243,0.000168,-0.000342,-19.702643,-19.836338,-0.133695
3571895538.271243,0.000252,-0.000342,-19.704023,-19.836338,-0.132315
3571895538.281244,0.000335,-0.000341,-19.705389,-19.836338,-0.130949
3571895538.291245,0.000416,-0.000341,-19.706740,-19.836338,-0.129598
3571895538.301244,0.000497,-0.000341,-19.708078,-19.836338,-0.128260
3571895538.311245,0.000578,-0.000341,-19.709401,-19.836338,-0.126937
3571895538.321246,0.000657,-0.000341,-19.710711,-19.836338,-0.125627
3571895538.331245,0.000735,-0.000341,-19.712006,-19.008307,0.703699
3571895538.341246,0.000813,-0.000341,-19.713287,-19.008307,0.704980
3571895538.351246,0.001124,-0.000340,-19.706266,-19.008307,0.697959
3571895538.361246,0.001434,-0.000340,-19.699231,-19.008307,0.690924
3571895538.371247,0.001742,-0.000340,-19.692262,-19.008307,0.683954
3571895538.381246,0.002046,-0.000340,-19.685358,-19.008307,0.677051
3571895538.391246,0.002346,-0.000340,-19.678520,-19.008307,0.670213
3571895538.401248,0.002644,-0.000340,-19.671747,-19.008307,0.663440
3571895538.411247,0.002939,-0.000340,-19.665037,-19.008307,0.656730
3571895538.421248,0.003230,-0.000340,-19.658391,-19.008307,0.650084
3571895538.431248,0.003518,-0.000339,-19.651808,-20.050839,-0.399030
3571895538.441248,0.003804,-0.000339,-19.645287,-20.050839,-0.405551
3571895538.451249,0.003496,-0.000339,-19.649244,-20.050839,-0.401594
3571895538.461249,0.003185,-0.000339,-19.653263,-20.050839,-0.397576
3571895538.471249,0.002877,-0.000339,-19.657244,-20.050839,-0.393595
3571895538.481249,0.002572,-0.000339,-19.661187,-20.050839,-0.389652
3571895538.491249,0.002270,-0.000339,-19.665092,-20.050839,-0.385746
3571895538.501249,0.001971,-0.000339,-19.668961,-20.050839,-0.381878
3571895538.511250,0.001676,-0.000338,-19.672792,-20.050839,-0.378047
3571895538.521250,0.001383,-0.000338,-19.676587,-20.050839,-0.374252
3571895538.531250,0.001094,-0.000338,-19.680345,-19.420794,0.259551
3571895538.541250,0.000808,-0.000338,-19.684068,-19.420794,0.263274
3571895538.551251,0.001017,-0.000338,-19.681455,-19.420794,0.260661
3571895538.561251,0.001229,-0.000338,-19.678807,-19.420794,0.258013
3571895538.571250,0.001439,-0.000338,-19.676183,-19.420794,0.255389
3571895538.581252,0.001647,-0.000337,-19.673584,-19.420794,0.252789
3571895538.591251,0.001852,-0.000337,-19.671009,-19.420794,0.250214
3571895538.601252,0.002056,-0.000337,-19.668458,-19.420794,0.247663
3571895538.611253,0.002257,-0.000337,-19.665931,-19.420794,0.245136
3571895538.621253,0.002456,-0.000337,-19.663427,-19.420794,0.242633
3571895538.631253,0.002653,-0.000337,-19.660947,-19.304902,0.356045
3571895538.641253,0.002848,-0.000337,-19.658491,-19.304902,0.353588
3571895538.651254,0.003024,-0.000337,-19.654900,-19.304902,0.349997
3571895538.661255,0.003197,-0.000336,-19.651331,-19.304902,0.346429
3571895538.671254,0.003369,-0.000336,-19.647797,-19.304902,0.342895
3571895538.681254,0.003539,-0.000336,-19.644296,-19.304902,0.339394
3571895538.691255,0.003707,-0.000336,-19.640829,-19.304902,0.335926
3571895538.701254,0.003873,-0.000336,-19.637394,-19.304902,0.332492
3571895538.711255,0.004038,-0.000336,-19.633993,-19.304902,0.329090
3571895538.721256,0.004200,-0.000336,-19.630624,-19.304902,0.325721
3571895538.731256,0.004361,-0.000335,-19.627287,-19.814302,-0.187016
3571895538.741256,0.004521,-0.000335,-19.623981,-19.814302,-0.190321
3571895538.751256,0.004470,-0.000335,-19.625803,-19.814302,-0.188499
3571895538.761257,0.004418,-0.000335,-19.627656,-19.814302,-0.186646
3571895538.771257,0.004366,-0.000335,-19.629491,-19.814302,-0.184811
3571895538.781257,0.004315,-0.000335,-19.631309,-19.814302,-0.182993
3571895538.791256,0.004264,-0.000335,-19.633110,-19.814302,-0.181192
3571895538.801258,0.004214,-0.000335,-19.634893,-19.814302,-0.179409
3571895538.811257,0.004164,-0.000334,-19.636660,-19.814302,-0.177642
3571895538.821258,0.004114,-0.000334,-19.638409,-19.814302,-0.175893
3571895538.831257,0.004065,-0.000334,-19.640142,-19.857624,-0.217481
3571895538.841259,0.004017,-0.000334,-19.641858,-19.857624,-0.215765
3571895538.851260,0.003718,-0.000334,-19.644000,-19.857624,-0.213624
3571895538.861260,0.003418,-0.000334,-19.646126,-19.857624,-0.211497
3571895538.871259,0.003120,-0.000334,-19.648233,-19.857624,-0.209391
3571895538.881259,0.002826,-0.000334,-19.650319,-19.857624,-0.207304
3571895538.891260,0.002535,-0.000333,-19.652386,-19.857624,-0.205237
3571895538.901261,0.002246,-0.000333,-19.654434,-19.857624,-0.203190
3571895538.911260,0.001961,-0.000333,-19.656462,-19.857624,-0.201162
3571895538.921261,0.001679,-0.000333,-19.658471,-19.857624,-0.199153
3571895538.931261,0.001399,-0.000333,-19.660461,-19.785562,-0.125101
3571895538.941262,0.001123,-0.000333,-19.662432,-19.785562,-0.123130
3571895538.951262,0.001089,-0.000333,-19.663664,-19.785562,-0.121898
3571895538.961263,0.001057,-0.000332,-19.664878,-19.785562,-0.120684
3571895538.971263,0.001026,-0.000332,-19.666080,-19.785562,-0.119482
3571895538.981262,0.000994,-0.000332,-19.667271,-19.785562,-0.118291
3571895538.991262,0.000964,-0.000332,-19.668450,-19.785562,-0.117112
3571895539.001263,0.000933,-0.000332,-19.669618,-19.785562,-0.115944
3571895539.011262,0.000903,-0.000332,-19.670775,-19.785562,-0.114787
3571895539.021264,0.000873,-0.000332,-19.671920,-19.785562,-0.113642
3571895539.031264,0.000844,-0.000332,-19.673055,-20.071569,-0.398515
3571895539.041265,0.000815,-0.000331,-19.674178,-20.071569,-0.397392
3571895539.051264,0.000568,-0.000331,-19.678151,-20.071569,-0.393418
3571895539.061265,0.000322,-0.000331,-19.682114,-20.071569,-0.389456
3571895539.071265,0.000078,-0.000331,-19.686039,-20.071569,-0.385531
3571895539.081265,-0.000163,-0.000331,-19.689927,-20.071569,-0.381643
3571895539.091264,-0.000401,-0.000331,-19.693777,-20.071569,-0.377792
3571895539.101265,-0.000637,-0.000331,-19.697592,-20.071569,-0.373978
3571895539.111265,-0.000871,-0.000331,-19.701370,-20.071569,-0.370200
3571895539.121266,-0.001102,-0.000330,-19.705112,-20.071569,-0.366457
3571895539.131266,-0.001331,-0.000330,-19.708819,-19.363537,0.345282
3571895539.141267,-0.001557,-0.000330,-19.712490,-19.363537,0.348953
3571895539.151267,-0.001253,-0.000330,-19.709044,-19.363537,0.345507
3571895539.161267,-0.000948,-0.000330,-19.705564,-19.363537,0.342027
3571895539.171268,-0.000645,-0.000330,-19.702115,-19.363537,0.338579
3571895539.181268,-0.000345,-0.000330,-19.698700,-19.363537,0.335163
3571895539.191267,-0.000049,-0.000330,-19.695316,-19.363537,0.331780
3571895539.201268,0.000245,-0.000329,-19.691965,-19.363537,0.328428
3571895539.211269,0.000535,-0.000329,-19.688645,-19.363537,0.325108
3571895539.221266,0.000822,-0.000329,-19.685357,-19.363537,0.321820
3571895539.231269,0.001106,-0.000329,-19.682099,-20.330516,-0.648417
3571895539.241269,0.001387,-0.000329,-19.678873,-20.330516,-0.651643
3571895539.251270,0.001090,-0.000329,-19.685347,-20.330516,-0.645169
3571895539.261270,0.000789,-0.000329,-19.691853,-20.330516,-0.638663
3571895539.271270,0.000491,-0.000328,-19.698297,-20.330516,-0.632219
3571895539.281270,0.000196,-0.000328,-19.704678,-20.330516,-0.625837
3571895539.291270,-0.000096,-0.000328,-19.710999,-20.330516,-0.619517
3571895539.301271,-0.000384,-0.000328,-19.717259,-20.330516,-0.613257
3571895539.311271,-0.000670,-0.000328,-19.723459,-20.330516,-0.607057
3571895539.321272,-0.000952,-0.000328,-19.729599,-20.330516,-0.600917
3571895539.331271,-0.001232,-0.000328,-19.735680,-19.526569,0.209111
3571895539.341272,-0.001509,-0.000328,-19.741703,-19.526569,0.215134
3571895539.351272,-0.001357,-0.000327,-19.739628,-19.526569,0.213059
3571895539.361273,-0.001203,-0.000327,-19.737496,-19.526569,0.210927
3571895539.371273,-0.001050,-0.000327,-19.735384,-19.526569,0.208814
3571895539.381272,-0.000899,-0.000327,-19.733291,-19.526569,0.206722
3571895539.391272,-0.000749,-0.000327,-19.731218,-19.526569,0.204649
3571895539.401272,-0.000601,-0.000327,-19.729164,-19.526569,0.202595
3571895539.411273,-0.000455,-0.000327,-19.727130,-19.526569,0.200561
3571895539.421274,-0.000310,-0.000327,-19.725115,-19.526569,0.198545
3571895539.431274,-0.000166,-0.000326,-19.723119,-19.542095,0.181024
3571895539.441275,-0.000024,-0.000326,-19.721141,-19.542095,0.179047
3571895539.451274,0.000092,-0.000326,-19.719332,-19.542095,0.177237
3571895539.461276,0.000207,-0.000326,-19.717540,-19.542095,0.175446
3571895539.471276,0.000320,-0.000326,-19.715766,-19.542095,0.173672
3571895539.481276,0.000432,-0.000326,-19.714009,-19.542095,0.171914
3571895539.491275,0.000543,-0.000326,-19.712268,-19.542095,0.170174
3571895539.501275,0.000653,-0.000326,-19.710544,-19.542095,0.168449
3571895539.511277,0.000762,-0.000325,-19.708836,-19.542095,0.166741
3571895539.521277,0.000870,-0.000325,-19.707144,-19.542095,0.165050
3571895539.531277,0.000976,-0.000325,-19.705468,-19.953809,-0.248341
3571895539.541277,0.001082,-0.000325,-19.703808,-19.953809,-0.250001
3571895539.551278,0.000896,-0.000325,-19.706287,-19.953809,-0.247523
3571895539.561278,0.000710,-0.000325,-19.708781,-19.953809,-0.245028
3571895539.571279,0.000525,-0.000325,-19.711252,-19.953809,-0.242557
3571895539.581278,0.000342,-0.000325,-19.713700,-19.953809,-0.240109
3571895539.591278,0.000162,-0.000324,-19.716125,-19.953809,-0.237684
3571895539.601279,-0.000017,-0.000324,-19.718527,-19.953809,-0.235282
3571895539.611279,-0.000194,-0.000324,-19.720906,-19.953809,-0.232903
3571895539.621280,-0.000369,-0.000324,-19.723264,-19.953809,-0.230545
3571895539.631279,-0.000542,-0.000324,-19.725599,-20.061749,-0.336151
3571895539.641280,-0.000713,-0.000324,-19.727912,-20.061749,-0.333837
3571895539.651280,-0.000747,-0.000324,-19.731284,-20.061749,-0.330465
3571895539.661280,-0.000780,-0.000324,-19.734635,-20.061749,-0.327114
3571895539.671282,-0.000811,-0.000323,-19.737954,-20.061749,-0.323796
3571895539.681281,-0.000843,-0.000323,-19.741240,-20.061749,-0.320509
3571895539.691281,-0.000874,-0.000323,-19.744495,-20.061749,-0.317254
3571895539.701281,-0.000905,-0.000323,-19.747718,-20.061749,-0.314031
3571895539.711281,-0.000935,-0.000323,-19.750910,-20.061749,-0.310839
3571895539.721282,-0.000966,-0.000323,-19.754072,-20.061749,-0.307677
3571895539.731282,-0.000995,-0.000323,-19.757202,-20.093843,-0.336640
3571895539.741282,-0.001025,-0.000323,-19.760303,-20.093843,-0.333540
3571895539.751284,-0.001133,-0.000322,-19.763686,-20.093843,-0.330157
3571895539.761283,-0.001239,-0.000322,-19.767040,-20.093843,-0.326803
3571895539.771282,-0.001345,-0.000322,-19.770361,-20.093843,-0.323482
3571895539.781283,-0.001449,-0.000322,-19.773650,-20.093843,-0.320193
3571895539.791283,-0.001552,-0.000322,-19.776908,-20.093843,-0.316935
3571895539.801285,-0.001654,-0.000322,-19.780135,-20.093843,-0.313708
3571895539.811285,-0.001755,-0.000322,-19.783330,-20.093843,-0.310512
3571895539.821285,-0.001855,-0.000321,-19.786496,-20.093843,-0.307347
3571895539.831285,-0.001954,-0.000321,-19.789631,-19.927463,-0.137833
3571895539.841286,-0.002051,-0.000321,-19.792736,-19.927463,-0.134728
3571895539.851286,-0.002147,-0.000321,-19.794162,-19.927463,-0.133302
3571895539.861286,-0.002244,-0.000321,-19.795559,-19.927463,-0.131904
3571895539.871286,-0.002339,-0.000321,-19.796943,-19.927463,-0.130521
3571895539.881287,-0.002434,-0.000321,-19.798313,-19.927463,-0.129150
3571895539.891287,-0.002527,-0.000321,-19.799670,-19.927463,-0.127793
3571895539.901289,-0.002620,-0.000320,-19.801015,-19.927463,-0.126448
3571895539.911287,-0.002711,-0.000320,-19.802346,-19.927463,-0.125117
3571895539.921288,-0.002802,-0.000320,-19.803665,-19.927463,-0.123798
3571895539.931288,-0.002891,-0.000320,-19.804971,-19.929534,-0.124563
3571895539.941288,-0.002980,-0.000320,-19.806264,-19.929534,-0.123269
3571895539.951288,-0.003089,-0.000320,-19.807561,-19.929534,-0.121973
3571895539.961288,-0.003197,-0.000320,-19.808846,-19.929534,-0.120688
3571895539.971289,-0.003303,-0.000320,-19.810118,-19.929534,-0.119415
3571895539.981289,-0.003409,-0.000319,-19.811378,-19.929534,-0.118155
3571895539.991289,-0.003513,-0.000319,-19.812627,-19.929534,-0.116907
3571895540.001290,-0.003616,-0.000319,-19.813863,-19.929534,-0.115670
3571895540.011289,-0.003719,-0.000319,-19.815088,-19.929534,-0.114446
3571895540.021289,-0.003820,-0.000319,-19.816301,-19.929534,-0.113233
3571895540.031291,-0.003920,-0.000319,-19.817502,-19.755407,0.062095
3571895540.041290,-0.004018,-0.000319,-19.818692,-19.755407,0.063285
3571895540.051291,-0.003919,-0.000319,-19.818099,-19.755407,0.062692
3571895540.061291,-0.003819,-0.000319,-19.817495,-19.755407,0.062088
3571895540.071290,-0.003721,-0.000318,-19.816896,-19.755407,0.061489
3571895540.081292,-0.003623,-0.000318,-19.816303,-19.755407,0.060896
3571895540.091291,-0.003526,-0.000318,-19.815715,-19.755407,0.060308
3571895540.101292,-0.003430,-0.000318,-19.815132,-19.755407,0.059725
3571895540.111292,-0.003336,-0.000318,-19.814554,-19.755407,0.059147
3571895540.121293,-0.003242,-0.000318,-19.813982,-19.755407,0.058575
3571895540.131293,-0.003149,-0.000318,-19.813414,-19.784285,0.029129
3571895540.141294,-0.003057,-0.000318,-19.812852,-19.784285,0.028566
3571895540.151293,-0.003203,-0.000317,-19.812609,-19.784285,0.028323
3571895540.161294,-0.003348,-0.000317,-19.812371,-19.784285,0.028085
3571895540.171295,-0.003492,-0.000317,-19.812135,-19.784285,0.027850
3571895540.181294,-0.003633,-0.000317,-19.811903,-19.784285,0.027618
3571895540.191295,-0.003774,-0.000317,-19.811674,-19.784285,0.027388
3571895540.201295,-0.003913,-0.000317,-19.811447,-19.784285,0.027161
3571895540.211295,-0.004050,-0.000317,-19.811223,-19.784285,0.026937
3571895540.221294,-0.004186,-0.000317,-19.811002,-19.784285,0.026716
3571895540.231296,-0.004320,-0.000316,-19.810783,-19.764860,0.045922
3571895540.241295,-0.004453,-0.000316,-19.810567,-19.764860,0.045706
3571895540.251297,-0.004468,-0.000316,-19.810157,-19.764860,0.045297
3571895540.261296,-0.004481,-0.000316,-19.809750,-19.764860,0.044890
3571895540.271297,-0.004494,-0.000316,-19.809347,-19.764860,0.044486
3571895540.281297,-0.004506,-0.000316,-19.808947,-19.764860,0.044087
3571895540.291297,-0.004519,-0.000316,-19.808552,-19.764860,0.043691
3571895540.301298,-0.004531,-0.000316,-19.808160,-19.764860,0.043300
3571895540.311297,-0.004543,-0.000315,-19.807772,-19.764860,0.042912
3571895540.321298,-0.004555,-0.000315,-19.807388,-19.764860,0.042527
3571895540.331299,-0.004567,-0.000315,-19.807007,-20.034122,-0.227115
3571895540.341299,-0.004578,-0.000315,-19.806630,-20.034122,-0.227492
3571895540.351299,-0.004563,-0.000315,-19.808953,-20.034122,-0.225169
3571895540.361300,-0.004549,-0.000315,-19.811279,-20.034122,-0.222842
3571895540.371300,-0.004534,-0.000315,-19.813584,-20.034122,-0.220538
3571895540.381299,-0.004520,-0.000315,-19.815865,-20.034122,-0.218256
3571895540.391299,-0.004505,-0.000314,-19.818125,-20.034122,-0.215997
3571895540.401299,-0.004491,-0.000314,-19.820363,-20.034122,-0.213759
3571895540.411301,-0.004477,-0.000314,-19.822578,-20.034122,-0.211543
3571895540.421301,-0.004463,-0.000314,-19.824773,-20.034122,-0.209349
3571895540.431300,-0.004449,-0.000314,-19.826946,-19.348204,0.478742
3571895540.441301,-0.004435,-0.000314,-19.829098,-19.348204,0.480894
3571895540.451301,-0.004183,-0.000314,-19.824361,-19.348204,0.476157
3571895540.461302,-0.003930,-0.000314,-19.819602,-19.348204,0.471399
3571895540.471303,-0.003680,-0.000313,-19.814889,-19.348204,0.466685
3571895540.481303,-0.003433,-0.000313,-19.810220,-19.348204,0.462016
3571895540.491302,-0.003187,-0.000313,-19.805596,-19.348204,0.457392
3571895540.501303,-0.002945,-0.000313,-19.801016,-19.348204,0.452812
3571895540.511303,-0.002705,-0.000313,-19.796479,-19.348204,0.448275
3571895540.521304,-0.002467,-0.000313,-19.791986,-19.348204,0.443782
3571895540.531303,-0.002232,-0.000313,-19.787535,-20.536553,-0.749018
3571895540.541304,-0.002000,-0.000313,-19.783127,-20.536553,-0.753426
3571895540.551303,-0.002016,-0.000312,-19.790657,-20.536553,-0.745896
3571895540.561304,-0.002032,-0.000312,-19.798229,-20.536553,-0.738324
3571895540.571305,-0.002048,-0.000312,-19.805729,-20.536553,-0.730824
3571895540.581304,-0.002063,-0.000312,-19.813156,-20.536553,-0.723397
3571895540.591304,-0.002079,-0.000312,-19.820511,-20.536553,-0.716042
3571895540.601305,-0.002094,-0.000312,-19.827794,-20.536553,-0.708759
3571895540.611305,-0.002109,-0.000312,-19.835007,-20.536553,-0.701546
3571895540.621305,-0.002124,-0.000312,-19.842150,-20.536553,-0.694403
3571895540.631307,-0.002139,-0.000311,-19.849223,-20.039538,-0.190315
3571895540.641306,-0.002154,-0.000311,-19.856227,-20.039538,-0.183311
3571895540.651306,-0.002265,-0.000311,-19.858139,-20.039538,-0.181399
3571895540.661307,-0.002372,-0.000311,-19.859980,-20.039538,-0.179559
3571895540.671308,-0.002478,-0.000311,-19.861802,-20.039538,-0.177736
3571895540.681307,-0.002582,-0.000311,-19.863608,-20.039538,-0.175930
3571895540.691308,-0.002685,-0.000311,-19.865396,-20.039538,-0.174142
3571895540.701309,-0.002788,-0.000311,-19.867167,-20.039538,-0.172371
3571895540.711309,-0.002889,-0.000311,-19.868921,-20.039538,-0.170617
3571895540.721308,-0.002989,-0.000310,-19.870658,-20.039538,-0.168880
3571895540.731308,-0.003088,-0.000310,-19.872378,-19.997558,-0.125180
3571895540.741309,-0.003186,-0.000310,-19.874082,-19.997558,-0.123476
3571895540.751311,-0.003333,-0.000310,-19.875396,-19.997558,-0.122162
