Absolute Time,u_hat,u_true,x_hat,x_m,x-error
3571895423.788208,0.463718,0.032186,-12.946273,-13.500630,-0.554357
3571895423.798209,0.463471,0.032410,-12.946961,-13.500630,-0.553669
3571895423.808209,0.463226,0.032635,-12.947645,-13.500630,-0.552986
3571895423.818210,0.462983,0.032863,-12.948323,-13.500630,-0.552307
3571895423.828209,0.462741,0.033092,-12.948997,-13.536069,-0.587072
3571895423.838210,0.462501,0.033322,-12.949666,-13.536069,-0.586403
3571895423.848210,0.462318,0.033555,-12.950813,-13.536069,-0.585256
3571895423.858211,0.462136,0.033789,-12.951956,-13.536069,-0.584113
3571895423.868211,0.461956,0.034025,-12.953090,-13.536069,-0.582979
3571895423.878211,0.461776,0.034263,-12.954214,-13.536069,-0.581855
3571895423.888210,0.461596,0.034503,-12.955329,-13.536069,-0.580741
3571895423.898211,0.461418,0.034744,-12.956434,-13.536069,-0.579635
3571895423.908212,0.461241,0.034987,-12.957530,-13.536069,-0.578539
3571895423.918212,0.461064,0.035231,-12.958617,-13.536069,-0.577452
3571895423.928212,0.460889,0.035477,-12.959695,-13.277006,-0.317311
3571895423.938212,0.460714,0.035725,-12.960764,-13.277006,-0.316242
3571895423.948213,0.460677,0.035974,-12.959227,-13.277006,-0.317779
3571895423.958213,0.460640,0.036225,-12.957680,-13.277006,-0.319326
3571895423.968213,0.460603,0.036477,-12.956150,-13.277006,-0.320856
3571895423.978214,0.460564,0.036731,-12.954635,-13.277006,-0.322371
3571895423.988214,0.460525,0.036986,-12.953136,-13.277006,-0.323870
3571895423.998213,0.460486,0.037243,-12.951653,-13.277006,-0.325353
3571895424.008214,0.460445,0.037501,-12.950185,-13.277006,-0.326821
3571895424.018216,0.460404,0.037761,-12.948732,-13.277006,-0.328274
3571895424.028215,0.460362,0.038022,-12.947294,-13.686708,-0.739414
3571895424.038216,0.460319,0.038284,-12.945871,-13.686708,-0.740837
3571895424.048215,0.460005,0.038548,-12.948507,-13.686708,-0.738200
3571895424.058216,0.459691,0.038813,-12.951158,-13.686708,-0.735550
3571895424.068217,0.459379,0.039080,-12.953786,-13.686708,-0.732922
3571895424.078216,0.459070,0.039347,-12.956390,-13.686708,-0.730318
3571895424.088217,0.458763,0.039617,-12.958970,-13.686708,-0.727738
3571895424.098217,0.458459,0.039887,-12.961528,-13.686708,-0.725180
3571895424.108217,0.458157,0.040158,-12.964062,-13.686708,-0.722646
3571895424.118218,0.457858,0.040431,-12.966574,-13.686708,-0.720134
3571895424.128218,0.457561,0.040705,-12.969064,-13.113645,-0.144582
3571895424.138217,0.457267,0.040980,-12.971531,-13.113645,-0.142115
3571895424.148218,0.457392,0.041257,-12.968192,-13.113645,-0.145454
3571895424.158219,0.457520,0.041534,-12.964830,-13.113645,-0.148815
3571895424.168219,0.457645,0.041813,-12.961501,-13.113645,-0.152144
3571895424.178219,0.457768,0.042093,-12.958205,-13.113645,-0.155440
3571895424.188219,0.457887,0.042374,-12.954942,-13.113645,-0.158704
3571895424.198221,0.458005,0.042656,-12.951710,-13.113645,-0.161935
3571895424.208220,0.458119,0.042939,-12.948511,-13.113645,-0.165134
3571895424.218220,0.458231,0.043223,-12.945343,-13.113645,-0.168302
3571895424.228221,0.458341,0.043509,-12.942206,-13.583832,-0.641626
3571895424.238220,0.458448,0.043795,-12.939100,-13.583832,-0.644731
3571895424.248221,0.458257,0.044082,-12.941533,-13.583832,-0.642299
3571895424.258222,0.458065,0.044370,-12.943995,-13.583832,-0.639837
3571895424.268221,0.457873,0.044660,-12.946435,-13.583832,-0.637397
3571895424.278222,0.457683,0.044950,-12.948853,-13.583832,-0.634979
3571895424.288222,0.457494,0.045241,-12.951248,-13.583832,-0.632584
3571895424.298219,0.457306,0.045533,-12.953621,-13.583832,-0.630211
3571895424.308222,0.457119,0.045826,-12.955972,-13.583832,-0.627860
3571895424.318224,0.456933,0.046120,-12.958302,-13.583832,-0.625530
3571895424.328223,0.456748,0.046415,-12.960609,-13.107588,-0.146978
3571895424.338223,0.456565,0.046711,-12.962896,-13.107588,-0.144692
3571895424.348224,0.456632,0.047007,-12.959783,-13.107588,-0.147805
3571895424.358224,0.456702,0.047305,-12.956649,-13.107588,-0.150939
3571895424.368223,0.456770,0.047603,-12.953545,-13.107588,-0.154043
3571895424.378224,0.456835,0.047902,-12.950471,-13.107588,-0.157116
3571895424.388224,0.456899,0.048202,-12.947429,-13.107588,-0.160159
3571895424.398225,0.456961,0.048502,-12.944416,-13.107588,-0.163172
3571895424.408226,0.457021,0.048804,-12.941433,-13.107588,-0.166155
3571895424.418226,0.457079,0.049106,-12.938479,-13.107588,-0.169108
3571895424.428226,0.457135,0.049409,-12.935555,-13.310262,-0.374707
3571895424.438227,0.457189,0.049712,-12.932660,-13.310262,-0.377602
3571895424.448226,0.457132,0.050017,-12.931663,-13.310262,-0.378599
3571895424.458227,0.457074,0.050322,-12.930694,-13.310262,-0.379568
3571895424.468228,0.457016,0.050627,-12.929736,-13.310262,-0.380526
3571895424.478227,0.456958,0.050934,-12.928788,-13.310262,-0.381474
3571895424.488226,0.456899,0.051241,-12.927851,-13.310262,-0.382411
3571895424.498227,0.456839,0.051549,-12.926925,-13.310262,-0.383337
3571895424.508228,0.456779,0.051857,-12.926008,-13.310262,-0.384254
3571895424.518229,0.456719,0.052166,-12.925102,-13.310262,-0.385160
3571895424.528228,0.456658,0.052475,-12.924206,-12.983196,-0.058990
3571895424.538229,0.456597,0.052786,-12.923319,-12.983196,-0.059877
3571895424.548230,0.456709,0.053096,-12.919274,-12.983196,-0.063922
3571895424.558229,0.456820,0.053408,-12.915237,-12.983196,-0.067958
3571895424.568230,0.456929,0.053720,-12.911241,-12.983196,-0.071955
3571895424.578229,0.457035,0.054032,-12.907283,-12.983196,-0.075913
3571895424.588229,0.457139,0.054345,-12.903364,-12.983196,-0.079832
3571895424.598230,0.457240,0.054658,-12.899484,-12.983196,-0.083712
3571895424.608231,0.457339,0.054972,-12.895641,-12.983196,-0.087555
3571895424.618231,0.457436,0.055287,-12.891837,-12.983196,-0.091359
3571895424.628231,0.457530,0.055602,-12.888070,-13.160147,-0.272077
3571895424.638232,0.457622,0.055917,-12.884339,-13.160147,-0.275807
3571895424.648232,0.457501,0.056233,-12.882388,-13.160147,-0.277759
3571895424.658232,0.457379,0.056550,-12.880473,-13.160147,-0.279674
3571895424.668232,0.457257,0.056867,-12.878578,-13.160147,-0.281569
3571895424.678232,0.457135,0.057184,-12.876703,-13.160147,-0.283444
3571895424.688233,0.457014,0.057502,-12.874847,-13.160147,-0.285300
3571895424.698233,0.456893,0.057820,-12.873010,-13.160147,-0.287136
3571895424.708233,0.456773,0.058138,-12.871193,-13.160147,-0.288954
3571895424.718234,0.456653,0.058457,-12.869395,-13.160147,-0.290752
3571895424.728234,0.456533,0.058776,-12.867615,-13.540675,-0.673060
3571895424.738234,0.456413,0.059096,-12.865854,-13.540675,-0.674821
3571895424.748235,0.456130,0.059416,-12.868079,-13.540675,-0.672596
3571895424.758235,0.455848,0.059736,-12.870321,-13.540675,-0.670354
3571895424.768235,0.455568,0.060057,-12.872544,-13.540675,-0.668131
3571895424.778235,0.455291,0.060378,-12.874747,-13.540675,-0.665929
3571895424.788235,0.455015,0.060699,-12.876930,-13.540675,-0.663746
3571895424.798235,0.454742,0.061021,-12.879093,-13.540675,-0.661582
3571895424.808236,0.454471,0.061343,-12.881237,-13.540675,-0.659439
3571895424.818236,0.454202,0.061665,-12.883361,-13.540675,-0.657314
3571895424.828236,0.453936,0.061987,-12.885466,-13.119004,-0.233538
3571895424.838237,0.453671,0.062310,-12.887552,-13.119004,-0.231451
3571895424.848237,0.453706,0.062633,-12.885744,-13.119004,-0.233260
3571895424.858238,0.453743,0.062956,-12.883917,-13.119004,-0.235087
3571895424.868238,0.453777,0.063280,-12.882108,-13.119004,-0.236896
3571895424.878238,0.453811,0.063603,-12.880317,-13.119004,-0.238687
3571895424.888237,0.453843,0.063927,-12.878543,-13.119004,-0.240460
3571895424.898238,0.453873,0.064251,-12.876788,-13.119004,-0.242216
3571895424.908238,0.453902,0.064576,-12.875049,-13.119004,-0.243954
3571895424.918239,0.453930,0.064900,-12.873328,-13.119004,-0.245675
3571895424.928239,0.453956,0.065225,-12.871624,-13.743617,-0.871992
3571895424.938240,0.453981,0.065550,-12.869937,-13.743617,-0.873679
3571895424.948239,0.453760,0.065875,-12.873978,-13.743617,-0.869638
3571895424.958240,0.453540,0.066200,-12.878036,-13.743617,-0.865581
3571895424.968240,0.453321,0.066526,-12.882056,-13.743617,-0.861560
3571895424.978240,0.453103,0.066851,-12.886040,-13.743617,-0.857577
3571895424.988241,0.452887,0.067177,-12.889986,-13.743617,-0.853631
3571895424.998240,0.452673,0.067502,-12.893895,-13.743617,-0.849722
3571895425.008241,0.452460,0.067828,-12.897768,-13.743617,-0.845849
3571895425.018242,0.452249,0.068154,-12.901605,-13.743617,-0.842012
3571895425.028242,0.452039,0.068480,-12.905407,-12.990944,-0.085537
3571895425.038242,0.451831,0.068807,-12.909173,-12.990944,-0.081771
3571895425.048241,0.451945,0.069133,-12.905443,-12.990944,-0.085501
3571895425.058242,0.452061,0.069459,-12.901677,-12.990944,-0.089267
3571895425.068243,0.452176,0.069786,-12.897948,-12.990944,-0.092996
3571895425.078241,0.452287,0.070112,-12.894255,-12.990944,-0.096689
3571895425.088243,0.452397,0.070439,-12.890598,-12.990944,-0.100346
3571895425.098238,0.452504,0.070765,-12.886977,-12.990944,-0.103967
3571895425.108243,0.452609,0.071092,-12.883392,-12.990944,-0.107552
3571895425.118244,0.452711,0.071418,-12.879841,-12.990944,-0.111102
3571895425.128243,0.452812,0.071745,-12.876326,-13.374221,-0.497895
3571895425.138244,0.452909,0.072072,-12.872845,-13.374221,-0.501376
3571895425.148245,0.452638,0.072398,-12.873225,-13.374221,-0.500996
3571895425.158245,0.452366,0.072725,-12.873639,-13.374221,-0.500582
3571895425.168244,0.452095,0.073052,-12.874051,-13.374221,-0.500170
3571895425.178246,0.451827,0.073378,-12.874461,-13.374221,-0.499760
3571895425.188245,0.451561,0.073705,-12.874868,-13.374221,-0.499353
3571895425.198246,0.451298,0.074032,-12.875274,-13.374221,-0.498947
3571895425.208247,0.451036,0.074358,-12.875677,-13.374221,-0.498544
3571895425.218247,0.450777,0.074685,-12.876078,-13.374221,-0.498144
3571895425.228247,0.450519,0.075011,-12.876476,-13.165721,-0.289245
3571895425.238247,0.450264,0.075338,-12.876872,-13.165721,-0.288849
3571895425.248248,0.450260,0.075664,-12.875028,-13.165721,-0.290693
3571895425.258247,0.450258,0.075990,-12.873182,-13.165721,-0.292539
3571895425.268249,0.450255,0.076317,-12.871354,-13.165721,-0.294367
3571895425.278248,0.450250,0.076643,-12.869545,-13.165721,-0.296176
3571895425.288248,0.450245,0.076969,-12.867755,-13.165721,-0.297966
3571895425.298250,0.450239,0.077295,-12.865982,-13.165721,-0.299738
3571895425.308249,0.450232,0.077621,-12.864228,-13.165721,-0.301493
3571895425.318250,0.450224,0.077947,-12.862492,-13.165721,-0.303229
3571895425.328250,0.450215,0.078272,-12.860773,-13.275519,-0.414747
3571895425.338250,0.450205,0.078598,-12.859072,-13.275519,-0.416448
3571895425.348250,0.450222,0.078923,-12.858498,-13.275519,-0.417022
3571895425.358250,0.450238,0.079249,-12.857941,-13.275519,-0.417578
3571895425.368251,0.450253,0.079574,-12.857391,-13.275519,-0.418129
3571895425.378252,0.450267,0.079899,-12.856847,-13.275519,-0.418673
3571895425.388251,0.450279,0.080224,-12.856308,-13.275519,-0.419211
3571895425.398251,0.450291,0.080549,-12.855776,-13.275519,-0.419743
3571895425.408252,0.450301,0.080873,-12.855250,-13.275519,-0.420269
3571895425.418252,0.450310,0.081198,-12.854730,-13.275519,-0.420790
3571895425.428253,0.450318,0.081522,-12.854215,-13.052776,-0.198561
3571895425.438253,0.450325,0.081846,-12.853707,-13.052776,-0.199070
3571895425.448253,0.450368,0.082170,-12.851057,-13.052776,-0.201720
3571895425.458252,0.450408,0.082494,-12.848413,-13.052776,-0.204364
3571895425.468253,0.450447,0.082817,-12.845795,-13.052776,-0.206981
3571895425.478253,0.450484,0.083140,-12.843203,-13.052776,-0.209573
3571895425.488254,0.450520,0.083464,-12.840638,-13.052776,-0.212139
3571895425.498254,0.450555,0.083787,-12.838098,-13.052776,-0.214679
3571895425.508255,0.450588,0.084109,-12.835583,-13.052776,-0.217193
3571895425.518255,0.450620,0.084432,-12.833094,-13.052776,-0.219683
3571895425.528255,0.450650,0.084754,-12.830629,-13.354827,-0.524198
3571895425.538256,0.450679,0.085076,-12.828190,-13.354827,-0.526638
3571895425.548255,0.450541,0.085398,-12.828955,-13.354827,-0.525872
3571895425.558256,0.450402,0.085720,-12.829745,-13.354827,-0.525082
3571895425.568256,0.450263,0.086041,-12.830529,-13.354827,-0.524298
3571895425.578256,0.450125,0.086362,-12.831306,-13.354827,-0.523521
3571895425.588256,0.449987,0.086683,-12.832077,-13.354827,-0.522750
3571895425.598257,0.449850,0.087004,-12.832841,-13.354827,-0.521986
3571895425.608257,0.449714,0.087324,-12.833600,-13.354827,-0.521228
3571895425.618257,0.449579,0.087644,-12.834351,-13.354827,-0.520476
3571895425.628258,0.449444,0.087964,-12.835097,-13.342046,-0.506949
3571895425.638258,0.449310,0.088283,-12.835836,-13.342046,-0.506209
3571895425.648258,0.449189,0.088603,-12.836514,-13.342046,-0.505532
3571895425.658259,0.449068,0.088922,-12.837186,-13.342046,-0.504860
3571895425.668259,0.448948,0.089240,-12.837851,-13.342046,-0.504194
3571895425.678259,0.448829,0.089559,-12.838512,-13.342046,-0.503534
3571895425.688259,0.448710,0.089877,-12.839167,-13.342046,-0.502879
3571895425.698259,0.448591,0.090195,-12.839816,-13.342046,-0.502229
3571895425.708260,0.448473,0.090512,-12.840461,-13.342046,-0.501585
3571895425.718260,0.448356,0.090829,-12.841099,-13.342046,-0.500946
3571895425.728261,0.448239,0.091146,-12.841733,-13.400120,-0.558387
3571895425.738260,0.448122,0.091463,-12.842361,-13.400120,-0.557759
3571895425.748260,0.447982,0.091779,-12.843550,-13.400120,-0.556570
3571895425.758261,0.447842,0.092095,-12.844733,-13.400120,-0.555387
3571895425.768261,0.447703,0.092410,-12.845906,-13.400120,-0.554214
3571895425.778262,0.447565,0.092726,-12.847069,-13.400120,-0.553051
3571895425.788261,0.447428,0.093041,-12.848221,-13.400120,-0.551899
3571895425.798259,0.447291,0.093355,-12.849363,-13.400120,-0.550757
3571895425.808262,0.447155,0.093669,-12.850495,-13.400120,-0.549625
3571895425.818264,0.447020,0.093983,-12.851617,-13.400120,-0.548503
3571895425.828263,0.446886,0.094297,-12.852729,-13.458458,-0.605728
3571895425.838263,0.446752,0.094610,-12.853831,-13.458458,-0.604626
3571895425.848264,0.446568,0.094923,-12.855405,-13.458458,-0.603053
3571895425.858263,0.446385,0.095235,-12.856968,-13.458458,-0.601489
3571895425.868264,0.446203,0.095547,-12.858518,-13.458458,-0.599940
3571895425.878264,0.446022,0.095859,-12.860054,-13.458458,-0.598404
3571895425.888264,0.445843,0.096170,-12.861576,-13.458458,-0.596882
3571895425.898264,0.445665,0.096481,-12.863085,-13.458458,-0.595373
3571895425.908265,0.445488,0.096792,-12.864580,-13.458458,-0.593878
3571895425.918265,0.445312,0.097102,-12.866062,-13.458458,-0.592396
3571895425.928265,0.445138,0.097411,-12.867531,-13.740502,-0.872971
3571895425.938266,0.444965,0.097721,-12.868986,-13.740502,-0.871516
3571895425.948267,0.444588,0.098030,-12.873159,-13.740502,-0.867343
3571895425.958266,0.444213,0.098338,-12.877318,-13.740502,-0.863184
3571895425.968267,0.443841,0.098646,-12.881440,-13.740502,-0.859062
3571895425.978267,0.443472,0.098954,-12.885524,-13.740502,-0.854978
3571895425.988266,0.443107,0.099261,-12.889570,-13.740502,-0.850932
3571895425.998268,0.442746,0.099568,-12.893578,-13.740502,-0.846924
3571895426.008267,0.442389,0.099875,-12.897550,-13.740502,-0.842952
3571895426.018268,0.442035,0.100181,-12.901486,-13.740502,-0.839016
3571895426.028268,0.441684,0.100487,-12.905385,-13.109852,-0.204467
3571895426.038269,0.441337,0.100792,-12.909248,-13.109852,-0.200604
3571895426.048269,0.441316,0.101097,-12.906687,-13.109852,-0.203165
3571895426.058269,0.441301,0.101401,-12.904090,-13.109852,-0.205762
3571895426.068270,0.441285,0.101705,-12.901520,-13.109852,-0.208332
3571895426.078269,0.441269,0.102008,-12.898975,-13.109852,-0.210877
3571895426.088269,0.441252,0.102311,-12.896457,-13.109852,-0.213395
3571895426.098265,0.441234,0.102614,-12.893964,-13.109852,-0.215888
3571895426.108271,0.441216,0.102916,-12.891497,-13.109852,-0.218355
3571895426.118270,0.441197,0.103218,-12.889056,-13.109852,-0.220796
3571895426.128270,0.441178,0.103519,-12.886639,-13.813060,-0.926421
3571895426.138271,0.441158,0.103819,-12.884247,-13.813060,-0.928813
3571895426.148272,0.440820,0.104120,-12.889140,-13.813060,-0.923920
3571895426.158272,0.440481,0.104420,-12.894058,-13.813060,-0.919003
3571895426.168272,0.440145,0.104719,-12.898931,-13.813060,-0.914130
3571895426.178272,0.439813,0.105018,-12.903759,-13.813060,-0.909302
3571895426.188272,0.439484,0.105316,-12.908542,-13.813060,-0.904518
3571895426.198273,0.439159,0.105614,-12.913281,-13.813060,-0.899779
3571895426.208274,0.438836,0.105911,-12.917977,-13.813060,-0.895084
3571895426.218274,0.438517,0.106208,-12.922629,-13.813060,-0.890432
3571895426.228272,0.438200,0.106505,-12.927238,-13.226765,-0.299528
3571895426.238274,0.437887,0.106801,-12.931804,-13.226765,-0.294961
3571895426.248274,0.437875,0.107096,-12.930242,-13.226765,-0.296524
3571895426.258273,0.437867,0.107391,-12.928637,-13.226765,-0.298129
3571895426.268275,0.437858,0.107685,-12.927048,-13.226765,-0.299717
3571895426.278275,0.437848,0.107979,-12.925476,-13.226765,-0.301289
3571895426.288275,0.437838,0.108273,-12.923920,-13.226765,-0.302845
3571895426.298274,0.437827,0.108566,-12.922380,-13.226765,-0.304385
3571895426.308275,0.437816,0.108858,-12.920856,-13.226765,-0.305909
3571895426.318277,0.437804,0.109150,-12.919348,-13.226765,-0.307417
3571895426.328276,0.437792,0.109441,-12.917856,-12.740243,0.177613
3571895426.338277,0.437779,0.109732,-12.916379,-12.740243,0.176136
3571895426.348277,0.438085,0.110023,-12.910054,-12.740243,0.169811
3571895426.358277,0.438391,0.110312,-12.903744,-12.740243,0.163502
3571895426.368278,0.438693,0.110602,-12.897496,-12.740243,0.157253
3571895426.378278,0.438990,0.110890,-12.891307,-12.740243,0.151065
3571895426.388277,0.439283,0.111179,-12.885179,-12.740243,0.144937
3571895426.398278,0.439571,0.111466,-12.879110,-12.740243,0.138868
3571895426.408278,0.439856,0.111753,-12.873101,-12.740243,0.132858
3571895426.418279,0.440136,0.112040,-12.867149,-12.740243,0.126906
3571895426.428279,0.440412,0.112326,-12.861255,-13.178690,-0.317435
3571895426.438280,0.440685,0.112612,-12.855419,-13.178690,-0.323271
3571895426.448279,0.440669,0.112897,-12.854091,-13.178690,-0.324599
3571895426.458280,0.440649,0.113181,-12.852818,-13.178690,-0.325872
3571895426.468279,0.440629,0.113465,-12.851559,-13.178690,-0.327131
3571895426.478281,0.440609,0.113748,-12.850312,-13.178690,-0.328378
3571895426.488280,0.440587,0.114031,-12.849079,-13.178690,-0.329611
3571895426.498281,0.440566,0.114313,-12.847858,-13.178690,-0.330832
3571895426.508281,0.440544,0.114595,-12.846649,-13.178690,-0.332041
3571895426.518281,0.440521,0.114876,-12.845453,-13.178690,-0.333237
3571895426.528282,0.440498,0.115156,-12.844269,-12.687375,0.156894
3571895426.538283,0.440474,0.115436,-12.843098,-12.687375,0.155723
3571895426.548281,0.440890,0.115715,-12.836981,-12.687375,0.149606
3571895426.558281,0.441307,0.115994,-12.830875,-12.687375,0.143500
3571895426.568283,0.441718,0.116272,-12.824829,-12.687375,0.137454
3571895426.578283,0.442123,0.116550,-12.818840,-12.687375,0.131466
3571895426.588284,0.442523,0.116827,-12.812910,-12.687375,0.125535
3571895426.598278,0.442917,0.117103,-12.807037,-12.687375,0.119662
3571895426.608283,0.443306,0.117379,-12.801221,-12.687375,0.113846
3571895426.618284,0.443689,0.117654,-12.795461,-12.687375,0.108087
3571895426.628285,0.444067,0.117929,-12.789758,-12.992616,-0.202858
3571895426.638284,0.444439,0.118203,-12.784109,-12.992616,-0.208507
3571895426.648285,0.444493,0.118477,-12.781825,-12.992616,-0.210791
3571895426.658285,0.444543,0.118749,-12.779594,-12.992616,-0.213022
3571895426.668284,0.444591,0.119022,-12.777385,-12.992616,-0.215231
3571895426.678286,0.444638,0.119293,-12.775197,-12.992616,-0.217419
3571895426.688285,0.444684,0.119564,-12.773031,-12.992616,-0.219585
3571895426.698285,0.444728,0.119835,-12.770886,-12.992616,-0.221730
3571895426.708288,0.444771,0.120105,-12.768763,-12.992616,-0.223853
3571895426.718287,0.444812,0.120374,-12.766660,-12.992616,-0.225956
3571895426.728287,0.444853,0.120643,-12.764578,-12.359255,0.405323
3571895426.738286,0.444892,0.120911,-12.762516,-12.359255,0.403261
3571895426.748287,0.445284,0.121178,-12.753818,-12.359255,0.394563
3571895426.758288,0.445675,0.121445,-12.745141,-12.359255,0.385886
3571895426.768288,0.446061,0.121711,-12.736547,-12.359255,0.377292
3571895426.778288,0.446441,0.121976,-12.728036,-12.359255,0.368781
3571895426.788288,0.446816,0.122241,-12.719607,-12.359255,0.360352
3571895426.798288,0.447186,0.122506,-12.711259,-12.359255,0.352004
3571895426.808289,0.447550,0.122769,-12.702993,-12.359255,0.343738
3571895426.818290,0.447909,0.123032,-12.694806,-12.359255,0.335551
3571895426.828289,0.448262,0.123295,-12.686698,-12.827603,-0.140904
3571895426.838290,0.448611,0.123556,-12.678669,-12.827603,-0.148934
3571895426.848290,0.448677,0.123817,-12.675404,-12.827603,-0.152199
3571895426.858290,0.448739,0.124078,-12.672216,-12.827603,-0.155386
3571895426.868290,0.448799,0.124338,-12.669060,-12.827603,-0.158542
3571895426.878291,0.448857,0.124597,-12.665937,-12.827603,-0.161666
3571895426.888291,0.448914,0.124855,-12.662844,-12.827603,-0.164759
3571895426.898290,0.448969,0.125113,-12.659782,-12.827603,-0.167820
3571895426.908292,0.449022,0.125370,-12.656751,-12.827603,-0.170851
3571895426.918292,0.449074,0.125627,-12.653751,-12.827603,-0.173852
3571895426.928293,0.449125,0.125883,-12.650780,-13.120658,-0.469878
3571895426.938293,0.449173,0.126138,-12.647840,-13.120658,-0.472819
3571895426.948292,0.449110,0.126392,-12.647934,-13.120658,-0.472724
3571895426.958292,0.449044,0.126646,-12.648057,-13.120658,-0.472601
3571895426.968292,0.448979,0.126900,-12.648181,-13.120658,-0.472477
3571895426.978293,0.448914,0.127152,-12.648306,-13.120658,-0.472352
3571895426.988293,0.448848,0.127404,-12.648430,-13.120658,-0.472228
3571895426.998294,0.448782,0.127655,-12.648555,-13.120658,-0.472103
3571895427.008295,0.448716,0.127906,-12.648680,-13.120658,-0.471978
3571895427.018295,0.448650,0.128156,-12.648806,-13.120658,-0.471852
3571895427.028295,0.448584,0.128405,-12.648931,-12.433380,0.215551
3571895427.038295,0.448517,0.128653,-12.649057,-12.433380,0.215677
3571895427.048296,0.448658,0.128901,-12.642222,-12.433380,0.208842
3571895427.058295,0.448799,0.129148,-12.635386,-12.433380,0.202006
3571895427.068296,0.448937,0.129395,-12.628617,-12.433380,0.195237
3571895427.078295,0.449072,0.129641,-12.621914,-12.433380,0.188534
3571895427.088296,0.449205,0.129886,-12.615276,-12.433380,0.181896
3571895427.098297,0.449336,0.130130,-12.608703,-12.433380,0.175323
3571895427.108297,0.449464,0.130374,-12.602195,-12.433380,0.168815
3571895427.118296,0.449589,0.130617,-12.595751,-12.433380,0.162371
3571895427.128297,0.449712,0.130860,-12.589369,-13.222062,-0.632693
3571895427.138298,0.449833,0.131101,-12.583051,-13.222062,-0.639011
3571895427.148298,0.449621,0.131342,-12.584698,-13.222062,-0.637364
3571895427.158299,0.449406,0.131582,-12.586407,-13.222062,-0.635655
3571895427.168299,0.449192,0.131822,-12.588102,-13.222062,-0.633960
3571895427.178299,0.448981,0.132061,-12.589783,-13.222062,-0.632280
3571895427.188299,0.448770,0.132299,-12.591448,-13.222062,-0.630614
3571895427.198300,0.448562,0.132536,-12.593099,-13.222062,-0.628963
3571895427.208299,0.448355,0.132773,-12.594736,-13.222062,-0.627326
3571895427.218300,0.448149,0.133009,-12.596358,-13.222062,-0.625704
3571895427.228300,0.447945,0.133244,-12.597967,-12.827090,-0.229123
3571895427.238299,0.447743,0.133479,-12.599561,-12.827090,-0.227528
3571895427.248301,0.447628,0.133713,-12.597655,-12.827090,-0.229434
3571895427.258301,0.447516,0.133946,-12.595736,-12.827090,-0.231354
3571895427.268302,0.447403,0.134179,-12.593836,-12.827090,-0.233253
3571895427.278302,0.447291,0.134410,-12.591957,-12.827090,-0.235133
3571895427.288301,0.447180,0.134641,-12.590097,-12.827090,-0.236993
3571895427.298301,0.447069,0.134872,-12.588257,-12.827090,-0.238833
3571895427.308302,0.446958,0.135101,-12.586436,-12.827090,-0.240654
3571895427.318303,0.446848,0.135330,-12.584634,-12.827090,-0.242456
3571895427.328303,0.446738,0.135558,-12.582851,-12.192969,0.389882
3571895427.338303,0.446629,0.135785,-12.581087,-12.192969,0.388118
3571895427.348304,0.446967,0.136012,-12.572521,-12.192969,0.379552
3571895427.358304,0.447306,0.136238,-12.563974,-12.192969,0.371006
3571895427.368304,0.447639,0.136463,-12.555509,-12.192969,0.362541
3571895427.378304,0.447967,0.136688,-12.547126,-12.192969,0.354158
3571895427.388304,0.448291,0.136911,-12.538825,-12.192969,0.345856
3571895427.398305,0.448610,0.137134,-12.530603,-12.192969,0.337634
3571895427.408305,0.448924,0.137356,-12.522461,-12.192969,0.329492
3571895427.418304,0.449233,0.137578,-12.514398,-12.192969,0.321429
3571895427.428306,0.449538,0.137799,-12.506413,-12.494054,0.012360
3571895427.438306,0.449838,0.138019,-12.498506,-12.494054,0.004452
3571895427.448306,0.450014,0.138238,-12.493830,-12.494054,-0.000224
3571895427.458306,0.450184,0.138456,-12.489230,-12.494054,-0.004824
3571895427.468307,0.450352,0.138674,-12.484675,-12.494054,-0.009379
3571895427.478306,0.450516,0.138891,-12.480164,-12.494054,-0.013889
3571895427.488305,0.450678,0.139107,-12.475698,-12.494054,-0.018356
3571895427.498307,0.450837,0.139323,-12.471274,-12.494054,-0.022779
3571895427.508307,0.450992,0.139537,-12.466894,-12.494054,-0.027160
3571895427.518308,0.451145,0.139751,-12.462557,-12.494054,-0.031497
3571895427.528307,0.451295,0.139964,-12.458262,-12.666859,-0.208598
3571895427.538308,0.451443,0.140177,-12.454008,-12.666859,-0.212851
3571895427.548308,0.451309,0.140388,-12.451381,-12.666859,-0.215478
3571895427.558308,0.451174,0.140599,-12.448795,-12.666859,-0.218065
3571895427.568310,0.451039,0.140809,-12.446235,-12.666859,-0.220624
3571895427.578309,0.450905,0.141019,-12.443702,-12.666859,-0.223157
3571895427.588309,0.450771,0.141227,-12.441195,-12.666859,-0.225664
3571895427.598310,0.450638,0.141435,-12.438714,-12.666859,-0.228145
3571895427.608310,0.450506,0.141642,-12.436259,-12.666859,-0.230600
3571895427.618310,0.450374,0.141848,-12.433829,-12.666859,-0.233030
3571895427.628310,0.450243,0.142054,-12.431424,-13.131891,-0.700467
3571895427.638311,0.450112,0.142258,-12.429044,-13.131891,-0.702847
3571895427.648310,0.449829,0.142462,-12.432105,-13.131891,-0.699787
3571895427.658311,0.449544,0.142665,-12.435191,-13.131891,-0.696701
3571895427.668313,0.449262,0.142868,-12.438248,-13.131891,-0.693643
